model,ybase,lag,ytransform,dtransform,mtransform,sample_rule,yvar,dvar,mvar,N,beta_b,beta_se,beta_p,path1_b,path1_se,path1_p,path2_b,path2_se,path2_p,direct_b,direct_se,direct_p,attenuation,r2w,theory10,theory05,path1_theory,path2_theory,beta_theory,beta_sig,path1_sig,path2_sig
mediated,pat_grant_total,F2,count,winsor,asin,interior,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,200,6568.9507,4821.9102,.1784583,-.1351066466026923,.063775897,.03850745,1352.223159074775,7929.1323,.86519051,6751.644972024078,5079.5635,.18908507,-182.694336481085,.56397641,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,count,winsor,asin,interior,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,200,6568.9507,4821.9102,.1784583,-.0123663528479177,.024993975,.62266189,-34984.99767676853,12172.297,.0056843795,8512.13040307852,4794.2783,.081157774,-1943.179767535526,.58327556,0,0,0,0,0,,,***
mediated,pat_grant_total,F2,count,winsor,asin,interior_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,165,16988.123,9356.3438,.075078331,-.1994233712974319,.085680783,.023788851,5081.016656209306,9839.918,.60774547,18001.39560087424,9260.3467,.057221975,-1013.273471199638,.56493974,0,0,1,0,0,*,**,
moderator,pat_grant_total,F2,count,winsor,asin,interior_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,165,16988.123,9356.3438,.075078331,.0216830500249708,.066748157,.7465744,-65050.39777469364,16403.818,.00022087868,24115.19009472235,8593.8506,.0069987555,-7127.06796504775,.60840642,0,0,0,0,0,*,,***
mediated,pat_grant_total,F2,count,winsor,asin,denom_ge2_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,217,10959.939,6207.6191,.082094587,-.1344961078769747,.090802945,.14331542,1740.727536242084,2820.3774,.53922856,11194.06095780719,6154.4229,.073469043,-234.1210784988507,.49699032,0,0,0,0,0,*,,
moderator,pat_grant_total,F2,count,winsor,asin,denom_ge2_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,217,10959.939,6207.6191,.082094587,.0209565934394094,.057560742,.71696365,6619.720873768727,7999.2837,.41091374,11834.78878231428,5760.0244,.043876305,-874.8489030059391,.50111336,0,0,0,0,0,*,,
mediated,pat_grant_total,F2,count,winsor,asin,denom_ge3_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,183,17840.902,10813.4,.10446644,-.0494024398963406,.20564038,.81100839,6554.522278741507,5350.0771,.22556606,18164.71136837323,10137.539,.078469262,-323.8093929247625,.56036478,0,0,0,0,0,,,
moderator,pat_grant_total,F2,count,winsor,asin,denom_ge3_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,183,17840.902,10813.4,.10446644,-.0167321773029968,.057170749,.77083695,-28927.3216567675,12681.161,.026297022,18861.18534110059,9592.3535,.054143712,-1020.283365652122,.58039594,0,0,0,0,0,,,**
mediated,pat_grant_total,F2,count,winsor,asin,no_covid_denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,182,9806.8457,5096.0283,.058822382,-.1439973243782647,.09041182,.11623691,40.82248059979091,3163.7954,.98974597,9812.72422312438,5225.7061,.065041751,-5.878327980837639,.53364706,0,0,0,0,0,*,,
moderator,pat_grant_total,F2,count,winsor,asin,no_covid_denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_early_inv_count_share,182,9806.8457,5096.0283,.058822382,.0296704386937187,.048424512,.54227012,3088.043923461939,5703.6724,.5901323,9789.029489986233,5221.0527,.06544131,17.81640515730942,.53459853,0,0,0,0,0,*,,
mediated,pat_grant_total,F2,count,winsor,asin_w,denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,266,4980.2275,3617.1062,.17288342,-.1466412174715019,.076250561,.058472112,616.2418788134315,2243.5298,.78436351,5070.594122709709,3637.782,.16770437,-90.36645936615241,.5100683,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,count,winsor,asin_w,denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,266,4980.2275,3617.1062,.17288342,.0210461480361678,.04342271,.62939483,4656.22367610385,5300.3384,.38264838,5068.193624200484,3667.0598,.17127801,-87.96596085692727,.51251841,0,0,0,0,0,,,
mediated,pat_grant_total,F2,count,winsor,asin_w,denom_ge3,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,223,6650.2451,4357.9844,.13218069,-.0442933050675674,.10389706,.67137605,3886.492057162624,4298.0278,.3694202,6822.390910762615,4220.9399,.11118568,-172.1455783305546,.56655484,0,0,0,0,0,,,
moderator,pat_grant_total,F2,count,winsor,asin_w,denom_ge3,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,223,6650.2451,4357.9844,.13218069,.0413492203076307,.041183114,.31932884,-21261.73759713656,9532.3281,.029403923,7077.944398145269,3585.9863,.052940775,-427.6990657132083,.57999468,0,0,0,0,0,,,**
mediated,pat_grant_total,F2,count,winsor,asin_w,interior,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,200,6568.9507,4821.9102,.1784583,-.1351066466026923,.063775897,.03850745,1352.223159074775,7929.1323,.86519051,6751.644972024078,5079.5635,.18908507,-182.694336481085,.56397641,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,count,winsor,asin_w,interior,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,200,6568.9507,4821.9102,.1784583,-.0123663528479177,.024993975,.62266189,-34984.99767676853,12172.297,.0056843795,8512.13040307852,4794.2783,.081157774,-1943.179767535526,.58327556,0,0,0,0,0,,,***
mediated,pat_grant_total,F2,count,winsor,asin_w,interior_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,165,16988.123,9356.3438,.075078331,-.1994233712974319,.085680783,.023788851,5081.016656209306,9839.918,.60774547,18001.39560087424,9260.3467,.057221975,-1013.273471199638,.56493974,0,0,1,0,0,*,**,
moderator,pat_grant_total,F2,count,winsor,asin_w,interior_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,165,16988.123,9356.3438,.075078331,.0216830500249708,.066748157,.7465744,-65050.39777469364,16403.818,.00022087868,24115.19009472235,8593.8506,.0069987555,-7127.06796504775,.60840642,0,0,0,0,0,*,,***
mediated,pat_grant_total,F2,count,winsor,asin_w,denom_ge2_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,217,10959.939,6207.6191,.082094587,-.1344961078769747,.090802945,.14331542,1740.727536242084,2820.3774,.53922856,11194.06095780719,6154.4229,.073469043,-234.1210784988507,.49699032,0,0,0,0,0,*,,
moderator,pat_grant_total,F2,count,winsor,asin_w,denom_ge2_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,217,10959.939,6207.6191,.082094587,.0209565934394094,.057560742,.71696365,6619.720873768727,7999.2837,.41091374,11834.78878231428,5760.0244,.043876305,-874.8489030059391,.50111336,0,0,0,0,0,*,,
mediated,pat_grant_total,F2,count,winsor,asin_w,denom_ge3_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,183,17840.902,10813.4,.10446644,-.0494024398963406,.20564038,.81100839,6554.522278741507,5350.0771,.22556606,18164.71136837323,10137.539,.078469262,-323.8093929247625,.56036478,0,0,0,0,0,,,
moderator,pat_grant_total,F2,count,winsor,asin_w,denom_ge3_debt_trim,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,183,17840.902,10813.4,.10446644,-.0167321773029968,.057170749,.77083695,-28927.3216567675,12681.161,.026297022,18861.18534110059,9592.3535,.054143712,-1020.283365652122,.58039594,0,0,0,0,0,,,**
mediated,pat_grant_total,F2,count,winsor,asin_w,no_covid_denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,182,9806.8457,5096.0283,.058822382,-.1439973243782647,.09041182,.11623691,40.82248059979091,3163.7954,.98974597,9812.72422312438,5225.7061,.065041751,-5.878327980837639,.53364706,0,0,0,0,0,*,,
moderator,pat_grant_total,F2,count,winsor,asin_w,no_covid_denom_ge2,F2_pat_grant_total,z_w_debt_pressure_l1,asin_w_early_inv_count_share,182,9806.8457,5096.0283,.058822382,.0296704386937187,.048424512,.54227012,3088.043923461939,5703.6724,.5901323,9789.029489986233,5221.0527,.06544131,17.81640515730942,.53459853,0,0,0,0,0,*,,
mediated,pat_grant_total,F2,logy,raw,raw,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,266,-.072985761,.03600743,.046422243,-.1428949145136627,.064891085,.030909652,.083371572012309,.049916264,.09927734,-.0610723896929934,.036125824,.095309481,.0119133736555687,.87175488,1,0,1,1,1,**,**,*
moderator,pat_grant_total,F2,logy,raw,raw,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,266,-.072985761,.03600743,.046422243,.0094785820635305,.030551979,.75728393,-.0134041955156574,.076040238,.86057764,-.0610104784093023,.03641111,.098215364,.0119752849392598,.871782,0,0,0,0,1,**,,
mediated,pat_grant_total,F2,logy,raw,raw,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,223,-.046613958,.043262683,.2855159,-.0661109736829948,.091369182,.47210228,.0347586825157528,.063549399,.58640486,-.0443160283473019,.042448204,.30060405,.0022979303450546,.88085419,0,0,0,0,0,,,
moderator,pat_grant_total,F2,logy,raw,raw,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,223,-.046613958,.043262683,.2855159,.0230724604078763,.028300064,.41808429,-.0808135028377579,.11371551,.480001,-.0423689690054438,.041135866,.30708781,.0042449896869127,.88129824,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,raw,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,200,-.05061584,.037567765,.18320851,-.1339307430075501,.068784557,.056455076,.0306925277171105,.089960322,.73422372,-.0465051665745871,.040077057,.25072566,.0041106730419321,.87939572,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,raw,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,200,-.05061584,.037567765,.18320851,-.0129723757308789,.022553841,.56743747,-.106989607426236,.11795557,.36820793,-.0404511203669174,.040990889,.32789558,.0101647192496018,.88004518,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,raw,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,165,-.0011275685,.076013871,.98822051,-.2062051568717791,.087188646,.02172059,.0198260025917455,.097872511,.84024704,.0029606554152866,.076097034,.96911126,-.0018330868560021,.87215769,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,logy,raw,raw,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,165,-.0011275685,.076013871,.98822051,.0231342168179655,.067766443,.73416609,-.2877448041795518,.14972524,.060012214,.0300233269906349,.073813379,.6858322,-.0288957584313504,.87611765,0,0,0,0,0,,,*
mediated,pat_grant_total,F2,logy,raw,raw,denom_ge2_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,217,-.060268853,.070544221,.39600626,-.1433685252570384,.08110825,.081746794,.0401603580143338,.04558643,.38153002,-.0545111218710403,.070683375,.44333979,.00575773130231,.85837752,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,raw,denom_ge2_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,217,-.060268853,.070544221,.39600626,.0207127548897112,.048960619,.67363459,-.0833821937529345,.096153006,.38898402,-.057386086936933,.070846848,.42084998,.0028827662364173,.85957152,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,raw,denom_ge3_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,183,-.02689261,.083656795,.749035,-.0830882222363506,.17220497,.6313014,.0242764728844848,.071678862,.73609239,-.0248755206254839,.081841953,.76227599,.0020170889741408,.86303896,0,0,0,0,0,,,
moderator,pat_grant_total,F2,logy,raw,raw,denom_ge3_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,183,-.02689261,.083656795,.749035,-.0227900346468031,.050618272,.65424997,-.1304681008473286,.11528935,.26251695,-.0202607803053937,.077225603,.79399109,.006631829294231,.86438233,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,raw,no_covid_denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,182,-.027630689,.02329625,.24005361,-.1542169097286279,.078411378,.053618383,.0410252787392043,.048074506,.3966879,-.0213038966692204,.025033696,.39798751,.0063267917079154,.93057543,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,raw,no_covid_denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,early_inv_count_share,182,-.027630689,.02329625,.24005361,.0134142803720235,.03716439,.71934855,-.0955648499864918,.087221906,.27740201,-.0192046210352258,.027974427,.49491295,.00842606734191,.93197685,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,winsor,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,266,-.072985761,.03600743,.046422243,-.1428949145136627,.064891085,.030909652,.083371572012309,.049916264,.09927734,-.0610723896929934,.036125824,.095309481,.0119133736555687,.87175488,1,0,1,1,1,**,**,*
moderator,pat_grant_total,F2,logy,raw,winsor,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,266,-.072985761,.03600743,.046422243,.0094785820635305,.030551979,.75728393,-.0134041955156574,.076040238,.86057764,-.0610104784093023,.03641111,.098215364,.0119752849392598,.871782,0,0,0,0,1,**,,
mediated,pat_grant_total,F2,logy,raw,winsor,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,223,-.046613958,.043262683,.2855159,-.0661109736829948,.091369182,.47210228,.0347586825157528,.063549399,.58640486,-.0443160283473019,.042448204,.30060405,.0022979303450546,.88085419,0,0,0,0,0,,,
moderator,pat_grant_total,F2,logy,raw,winsor,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,223,-.046613958,.043262683,.2855159,.0230724604078763,.028300064,.41808429,-.0808135028377579,.11371551,.480001,-.0423689690054438,.041135866,.30708781,.0042449896869127,.88129824,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,winsor,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,200,-.05061584,.037567765,.18320851,-.1339307430075501,.068784557,.056455076,.0306925277171105,.089960322,.73422372,-.0465051665745871,.040077057,.25072566,.0041106730419321,.87939572,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,winsor,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,200,-.05061584,.037567765,.18320851,-.0129723757308789,.022553841,.56743747,-.106989607426236,.11795557,.36820793,-.0404511203669174,.040990889,.32789558,.0101647192496018,.88004518,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,winsor,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,165,-.0011275685,.076013871,.98822051,-.2062051568717791,.087188646,.02172059,.0198260025917455,.097872511,.84024704,.0029606554152866,.076097034,.96911126,-.0018330868560021,.87215769,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,logy,raw,winsor,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,165,-.0011275685,.076013871,.98822051,.0231342168179655,.067766443,.73416609,-.2877448041795518,.14972524,.060012214,.0300233269906349,.073813379,.6858322,-.0288957584313504,.87611765,0,0,0,0,0,,,*
mediated,pat_grant_total,F2,logy,raw,winsor,denom_ge2_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,217,-.060268853,.070544221,.39600626,-.1433685252570384,.08110825,.081746794,.0401603580143338,.04558643,.38153002,-.0545111218710403,.070683375,.44333979,.00575773130231,.85837752,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,winsor,denom_ge2_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,217,-.060268853,.070544221,.39600626,.0207127548897112,.048960619,.67363459,-.0833821937529345,.096153006,.38898402,-.057386086936933,.070846848,.42084998,.0028827662364173,.85957152,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,winsor,denom_ge3_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,183,-.02689261,.083656795,.749035,-.0830882222363506,.17220497,.6313014,.0242764728844848,.071678862,.73609239,-.0248755206254839,.081841953,.76227599,.0020170889741408,.86303896,0,0,0,0,0,,,
moderator,pat_grant_total,F2,logy,raw,winsor,denom_ge3_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,183,-.02689261,.083656795,.749035,-.0227900346468031,.050618272,.65424997,-.1304681008473286,.11528935,.26251695,-.0202607803053937,.077225603,.79399109,.006631829294231,.86438233,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,winsor,no_covid_denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,182,-.027630689,.02329625,.24005361,-.1542169097286279,.078411378,.053618383,.0410252787392043,.048074506,.3966879,-.0213038966692204,.025033696,.39798751,.0063267917079154,.93057543,0,0,1,0,0,,*,
moderator,pat_grant_total,F2,logy,raw,winsor,no_covid_denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,w_early_inv_count_share,182,-.027630689,.02329625,.24005361,.0134142803720235,.03716439,.71934855,-.0955648499864918,.087221906,.27740201,-.0192046210352258,.027974427,.49491295,.00842606734191,.93197685,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,asin,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,266,-.072985761,.03600743,.046422243,-.16527228040599,.086725384,.060738668,.0594605130357806,.031447854,.062736392,-.0631585887650278,.035974417,.083460666,.0098271745835343,.87198973,1,0,1,1,1,**,*,*
moderator,pat_grant_total,F2,logy,raw,asin,denom_ge2,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,266,-.072985761,.03600743,.046422243,.0185561875075582,.044221569,.67603117,.0116260748437611,.049874637,.81634986,-.0630479065191229,.035716135,.081821688,.0099378568294392,.87203938,0,0,0,0,1,**,,
mediated,pat_grant_total,F2,logy,raw,asin,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,223,-.046613958,.043262683,.2855159,-.0572328423626391,.12066138,.63696098,.0274090501437178,.04193772,.51584792,-.045045260846171,.042098958,.28884161,.0015686978461855,.88092607,0,0,0,0,0,,,
moderator,pat_grant_total,F2,logy,raw,asin,denom_ge3,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,223,-.046613958,.043262683,.2855159,.0414331749991497,.040989425,.31609258,-.0426836853555673,.083816066,.61241138,-.0443587460496891,.041088432,.28457412,.0022552126426674,.88113451,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,asin,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,200,-.05061584,.037567765,.18320851,-.1496168335694608,.072726317,.044246897,.0311803314389317,.08356417,.71043545,-.0459507371569799,.040185839,.25762907,.0046651024595393,.87943178,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,logy,raw,asin,interior,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,200,-.05061584,.037567765,.18320851,-.0137151593393236,.024457583,.57714993,-.1029958081147227,.11031641,.35442796,-.0397858509660208,.040924575,.33507109,.0108299886504984,.88014388,0,0,0,0,0,,,
mediated,pat_grant_total,F2,logy,raw,asin,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,165,-.0011275685,.076013871,.98822051,-.2204538622239756,.094716378,.023788851,.0239173999310433,.092205144,.79633671,.0041451146298697,.076413281,.95694315,-.0030175460705852,.87221289,0,0,1,0,0,,**,
moderator,pat_grant_total,F2,logy,raw,asin,interior_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,165,-.0011275685,.076013871,.98822051,.0239696686085561,.073787183,.7465744,-.2809547196428578,.14052738,.050715726,.0333354355668299,.074343979,.65569633,-.0322078670075454,.87648261,0,0,0,0,0,,,*
mediated,pat_grant_total,F2,logy,raw,asin,denom_ge2_debt_trim,ln_F2_pat_grant_total,z_debt_pressure_l1,asin_early_inv_count_share,217,-.060268853,.070544221,.39600626,-.1486795967928419,.1003787,.14331542,.0306058039564219,.028793212,.29167753,-.0557183945815888,.070911042,.43482548,.0045504585917615,.8585254,0,0,0,0,0,,,
